Довжина,Категорія,Обл,ВікБуд,ВікРем,Стан
12.0,1,21,14.0,14.0,3
27.1,2,21,17.0,17.0,3
142.0,2,21,20.0,20.0,3
23.0,2,21,41.0,41.0,3
23.0,2,21,38.0,38.0,3
34.0,2,21,40.0,40.0,2
23.0,2,21,37.0,24.0,3
23.0,2,21,34.0,34.0,3
73.0,1,21,19.0,19.0,3
48.0,1,21,22.0,22.0,1
1316.0,1,21,21.0,21.0,1
72.0,2,21,22.0,22.0,3
44.0,2,21,5.0,5.0,3
14.0,2,21,58.0,25.0,1
6.0,2,21,57.0,37.0,2
18.0,2,21,35.0,35.0,3
439.0,2,21,51.0,2.0,3
192.4,2,21,51.0,2.0,3
110.0,2,21,50.0,30.0,4
231.0,2,21,35.0,35.0,4
21.0,4,21,49.0,49.0,3
189.0,3,21,32.0,32.0,3
34.0,3,21,37.0,37.0,3
27.0,2,21,27.0,27.0,3
21.0,3,21,23.0,23.0,3
209.92,2,21,37.0,37.0,3
12.0,3,21,48.0,48.0,3
5.1,3,21,50.0,,4
5.5,3,21,50.0,,4
36.6,5,21,61.0,4.0,3
6.0,4,21,71.0,,3
15.1,4,21,33.0,33.0,3
6.0,4,21,33.0,,3
6.1,4,21,35.0,,3
6.1,4,21,73.0,2.0,3
6.83,4,21,80.0,,2
126.9,3,21,37.0,37.0,4
60.75,5,21,1.0,,3
6.0,3,22,51.0,37.0,4
57.2,3,22,9.0,9.0,2
74.46,2,22,20.0,20.0,3
39.65,3,22,20.0,20.0,4
6.0,1,22,50.0,16.0,3
6.0,2,22,51.0,34.0,3
6.0,1,22,54.0,6.0,3
4.0,2,22,71.0,34.0,3
5.0,3,22,52.0,34.0,3
6.0,2,22,50.0,33.0,3
4.0,3,22,53.0,35.0,2
4.4,2,22,53.0,35.0,3
12.0,3,22,23.0,23.0,3
51.0,3,22,34.0,34.0,3
12.0,2,22,16.0,16.0,3
45.6,2,22,47.0,34.0,4
57.1,2,22,47.0,39.0,3
52.0,2,22,4.0,4.0,2
6.0,3,22,52.0,31.0,3
66.58,2,22,42.0,3.0,3
6.0,3,22,47.0,37.0,3
6.0,3,22,49.0,36.0,5
6.0,3,22,52.0,30.0,3
56.4,2,22,50.0,50.0,5
36.0,1,22,20.0,20.0,3
6.0,2,22,57.0,2.0,4
12.0,2,22,56.0,35.0,3
6.0,3,22,57.0,57.0,3
6.0,2,22,80.0,35.0,3
6.0,2,22,56.0,39.0,4
6.0,2,22,55.0,55.0,3
42.7,2,22,47.0,29.0,3
6.0,2,22,56.0,38.0,3
23.0,2,22,47.0,47.0,4
6.0,2,22,50.0,37.0,3
22.8,2,22,47.0,47.0,3
6.0,2,22,47.0,36.0,4
12.05,2,22,47.0,39.0,3
6.0,2,22,79.0,35.0,4
6.0,2,22,79.0,35.0,3
6.0,2,22,99.0,35.0,3
28.15,2,22,55.0,55.0,5
379.46,2,22,36.0,36.0,3
3.5,2,22,55.0,55.0,4
6.0,2,22,57.0,38.0,4
6.0,2,22,49.0,49.0,3
6.0,2,22,51.0,22.0,3
48.25,2,22,71.0,22.0,4
6.0,2,22,52.0,52.0,3
6.0,3,22,50.0,32.0,3
42.3,3,22,45.0,22.0,3
24.3,4,22,25.0,25.0,3
6.0,4,22,31.0,31.0,3
18.0,3,22,35.0,35.0,4
68.8,3,22,66.0,52.0,3
67.26,3,22,43.0,43.0,3
6.0,3,22,70.0,49.0,3
12.0,3,22,68.0,52.0,4
9.7,3,22,68.0,52.0,3
13.5,3,22,68.0,48.0,4
11.0,3,22,69.0,53.0,4
12.1,3,22,52.0,22.0,3
67.5,3,22,70.0,42.0,4
6.0,3,22,68.0,51.0,3
4.5,3,22,68.0,50.0,4
5.0,3,22,68.0,50.0,3
34.33,3,22,41.0,41.0,4
34.8,4,22,42.0,15.0,5
18.2,4,22,68.0,68.0,3
6.0,3,22,70.0,70.0,5
48.2,4,22,31.0,31.0,3
12.0,3,22,59.0,59.0,5
5.5,3,22,49.0,49.0,3
12.0,3,22,46.0,46.0,3
6.0,3,22,49.0,49.0,5
6.0,3,22,60.0,60.0,3
6.0,3,22,52.0,52.0,3
16.6,3,22,38.0,38.0,3
6.0,3,22,39.0,24.0,3
12.0,3,22,31.0,31.0,3
36.1,3,22,30.0,30.0,3
12.0,3,22,30.0,30.0,3
8.0,3,22,44.0,23.0,3
84.0,3,22,44.0,25.0,5
14.0,2,22,72.0,49.0,3
6.0,2,22,51.0,37.0,3
12.0,3,22,55.0,37.0,3
12.0,3,22,52.0,33.0,3
48.31,3,22,62.0,2.0,1
99.3,3,22,20.0,20.0,3
12.0,3,22,44.0,44.0,3
22.28,3,22,26.0,26.0,4
6.0,3,22,40.0,40.0,3
6.0,4,22,38.0,38.0,3
24.0,1,23,1.0,1.0,1
112.6,2,23,1.0,1.0,1
47.0,2,23,24.0,24.0,2
6.0,2,23,57.0,29.0,3
6.0,2,23,53.0,32.0,4
50.0,2,23,13.0,13.0,3
6.0,3,23,52.0,29.0,3
6.0,2,23,52.0,29.0,3
8.0,2,23,52.0,29.0,4
12.0,2,23,42.0,32.0,3
12.0,2,23,50.0,32.0,3
24.0,2,23,52.0,32.0,4
24.14,4,23,47.0,47.0,3
12.0,2,23,49.0,30.0,5
12.05,2,23,49.0,29.0,3
16.16,2,23,50.0,37.0,5
132.9,2,23,1.0,1.0,1
36.1,2,23,47.0,34.0,5
12.0,2,23,47.0,47.0,3
6.0,2,23,51.0,38.0,4
6.0,2,23,50.0,37.0,3
31.2,1,23,20.0,20.0,3
6.0,1,23,16.0,16.0,3
24.2,2,23,42.0,30.0,3
75.78,2,23,31.0,31.0,3
55.6,2,23,31.0,31.0,4
6.0,2,23,58.0,28.0,3
6.0,2,23,45.0,27.0,3
6.0,2,23,55.0,46.0,5
12.7,2,23,45.0,22.0,3
6.0,2,23,46.0,19.0,3
6.0,2,23,57.0,19.0,3
6.0,2,23,44.0,17.0,4
12.0,2,23,45.0,12.0,4
48.1,3,23,31.0,31.0,2
6.0,2,23,50.0,41.0,4
84.0,3,23,20.0,20.0,3
60.15,3,23,23.0,23.0,3
18.0,3,23,32.0,32.0,3
6.0,3,23,50.0,50.0,3
6.02,3,23,51.0,51.0,4
42.2,3,23,29.0,29.0,3
9.01,3,23,46.0,34.0,3
9.96,3,23,96.0,46.0,4
20.5,3,23,96.0,24.0,3
6.07,3,23,57.0,50.0,4
23.0,3,23,42.0,42.0,3
18.2,3,23,36.0,36.0,3
6.0,4,23,42.0,28.0,2
12.0,4,23,42.0,42.0,2
46.3,4,23,43.0,43.0,4
6.0,4,23,42.0,42.0,1
12.0,4,23,42.0,42.0,4
6.0,4,23,47.0,47.0,5
15.24,1,23,38.0,38.0,3
6.94,4,23,39.0,39.0,4
5.38,4,23,40.0,40.0,3
6.0,4,23,44.0,44.0,1
6.0,4,23,43.0,43.0,4
20.22,4,23,48.0,48.0,5
12.0,4,23,53.0,19.0,3
5.88,1,23,43.0,21.0,3
9.7,4,23,49.0,29.0,3
12.0,3,23,45.0,7.0,3
6.0,4,23,42.0,42.0,3
5.36,4,23,42.0,42.0,4
7.8,3,23,42.0,42.0,3
9.1,4,23,44.0,44.0,3
6.0,3,23,60.0,60.0,3
6.0,3,23,40.0,24.0,3
12.0,3,23,34.0,25.0,3
6.0,3,23,36.0,25.0,4
6.0,3,23,34.0,34.0,3
12.0,4,23,45.0,45.0,3
6.0,4,23,45.0,45.0,5
11.2,4,23,46.0,31.0,4
6.0,4,23,95.0,31.0,3
6.0,4,23,44.0,44.0,3
12.0,4,23,94.0,31.0,4
9.0,3,23,95.0,41.0,4
24.15,4,23,46.0,46.0,2
10.2,3,23,81.0,47.0,3
8.4,4,23,70.0,46.0,4
126.0,4,23,34.0,34.0,3
24.0,4,23,47.0,47.0,3
24.05,2,23,52.0,52.0,3
54.85,3,23,19.0,19.0,3
6.0,4,23,52.0,25.0,4
6.0,4,23,53.0,25.0,3
6.01,4,23,57.0,29.0,3
7.46,4,23,62.0,24.0,4
12.0,4,23,50.0,50.0,3
36.13,3,23,30.0,30.0,3
3.0,4,23,46.0,46.0,2
12.0,3,23,50.0,23.0,2
12.0,3,23,51.0,23.0,4
9.0,4,23,48.0,48.0,3
12.0,4,23,45.0,45.0,4
18.1,4,23,39.0,39.0,4
41.08,4,23,28.0,28.0,3
78.8,2,24,4.0,4.0,3
58.38,2,24,4.0,4.0,1
340.12,2,24,4.0,4.0,1
12.0,2,24,44.0,44.0,3
12.0,2,24,43.0,43.0,3
7.0,2,24,34.0,34.0,4
61.0,4,24,19.0,19.0,3
13.0,2,24,71.0,44.0,3
18.0,2,24,45.0,45.0,3
12.0,2,24,50.0,50.0,3
6.0,2,24,51.0,51.0,4
36.36,2,24,44.0,31.0,3
114.0,2,24,25.0,25.0,2
3.0,2,24,77.0,40.0,3
12.0,2,24,76.0,76.0,4
6.0,2,24,77.0,30.0,4
3.0,2,24,77.0,30.0,4
6.0,2,24,77.0,30.0,3
24.0,2,24,24.0,24.0,3
24.0,2,24,78.0,43.0,3
24.0,2,24,32.0,32.0,3
9.0,2,24,42.0,27.0,3
6.0,3,24,32.0,32.0,3
12.0,3,24,32.0,32.0,3
12.0,3,24,41.0,41.0,3
24.0,3,24,22.0,22.0,3
12.0,2,24,32.0,32.0,3
12.0,3,24,97.0,37.0,3
6.0,3,24,31.0,31.0,3
12.0,3,24,31.0,31.0,3
12.0,3,24,34.0,34.0,3
6.0,3,24,27.0,27.0,3
7.02,3,24,31.0,31.0,3
12.0,3,24,31.0,22.0,3
6.0,2,24,31.0,31.0,3
42.1,3,24,41.0,41.0,3
31.0,2,24,31.0,31.0,3
36.15,2,24,31.0,31.0,3
4.65,4,24,71.0,42.0,3
2.72,4,24,71.0,44.0,3
8.4,4,24,48.0,19.0,3
99.3,3,24,33.0,33.0,2
3.4,3,24,30.0,30.0,2
6.0,4,24,30.0,30.0,3
3.66,3,24,51.0,51.0,2
13.1,3,24,33.0,33.0,3
18.0,3,24,36.0,36.0,3
18.0,3,24,35.0,35.0,3
6.0,3,24,34.0,34.0,3
13.9,3,24,33.0,33.0,3
24.07,3,24,31.0,31.0,3
36.0,3,24,31.0,31.0,3
12.0,3,24,45.0,45.0,3
6.0,3,24,49.0,30.0,3
25.0,4,24,53.0,23.0,2
24.0,4,24,55.0,28.0,3
42.0,4,24,29.0,29.0,2
36.0,4,24,39.0,39.0,3
33.52,4,24,40.0,3.0,2
4.68,4,24,42.0,42.0,3
45.7,4,24,43.0,2.0,1
21.0,3,24,43.0,2.0,3
15.0,3,24,50.0,43.0,3
6.0,3,24,36.0,36.0,3
89.55,3,24,29.0,29.0,3
89.18,3,25,25.0,3.0,3
12.6,1,25,18.0,18.0,3
89.05,3,25,14.0,14.0,2
3.28,1,25,45.0,24.0,3
7.05,1,25,49.0,12.0,4
4.65,2,25,53.0,27.0,3
17.85,2,25,44.0,8.0,4
22.15,2,25,45.0,8.0,5
16.52,2,25,50.0,50.0,4
16.45,2,25,45.0,45.0,5
6.0,2,25,49.0,5.0,3
5.47,2,25,53.0,10.0,3
6.0,2,25,26.0,26.0,3
16.8,3,25,40.0,40.0,3
6.0,3,25,50.0,30.0,4
6.0,3,25,48.0,34.0,3
12.4,3,25,48.0,33.0,3
6.0,3,25,48.0,33.0,3
19.44,3,25,47.0,21.0,4
6.0,3,25,51.0,26.0,3
6.0,3,25,51.0,,3
18.0,3,25,28.0,,3
18.97,3,25,30.0,30.0,3
22.5,5,25,45.0,45.0,1
22.5,5,25,25.0,25.0,3
6.0,3,25,48.0,,3
6.0,4,25,50.0,50.0,3
3.62,4,25,46.0,46.0,3
13.23,3,25,40.0,12.0,3
12.0,3,25,40.0,12.0,3
11.25,4,25,35.0,35.0,4
6.0,3,25,50.0,26.0,4
12.76,3,25,27.0,27.0,4
21.25,3,25,47.0,23.0,3
6.0,3,25,45.0,45.0,5
12.0,3,25,46.0,13.0,4
12.63,3,25,49.0,19.0,3
30.05,3,25,43.0,20.0,3
12.56,3,25,42.0,42.0,5
22.55,3,25,41.0,41.0,3
11.25,3,25,41.0,41.0,3
8.5,3,25,50.0,50.0,3
6.96,3,25,46.0,46.0,2
10.6,3,25,50.0,41.0,3
6.0,3,25,45.0,45.0,3
6.0,3,25,50.0,22.0,3
13.71,5,25,39.0,39.0,3
24.25,4,25,21.0,21.0,4
23.0,4,25,38.0,38.0,4
96.5,5,25,20.0,20.0,1
178.0,2,26,35.0,35.0,3
48.3,2,26,52.0,30.0,3
56.28,1,26,0.0,0.0,2
195.56,2,26,5.0,5.0,3
63.74,2,26,5.0,5.0,2
39.9,3,26,40.0,40.0,4
8.5,4,26,54.0,54.0,4
18.45,4,26,54.0,54.0,5
81.69,4,26,55.0,30.0,3
12.0,4,26,49.0,27.0,4
40.08,4,26,56.0,29.0,4
6.0,4,26,56.0,31.0,4
6.7,4,26,57.0,57.0,4
63.8,4,26,21.0,21.0,1
23.47,4,26,56.0,28.0,4
36.75,3,26,13.0,13.0,4
34.6,4,26,51.0,40.0,4
31.0,4,26,41.0,41.0,3
27.1,4,26,50.0,50.0,4
